hike_id,variable,value
hike9,user11692,4
hike167,user11693,4
hike46,user11694,5
hike9,user11694,4
hike60,user11695,4
hike110,user11696,4
hike170,user11697,4
hike18,user11697,4
hike173,user11698,5
hike56,user11699,5
hike18,user117,5
hike48,user1170,4
hike268,user11700,5
hike271,user11700,5
hike366,user11701,4
hike12,user11702,5
hike213,user11702,4
hike291,user11703,4
hike591,user11703,4
hike75,user11704,5
hike280,user11705,3
hike183,user11706,4
hike542,user11707,3
hike3,user11708,5
hike8,user11709,5
hike28,user1171,5
hike40,user11710,5
hike316,user11711,4
hike15,user11712,4
hike52,user11712,4
hike9,user11712,5
hike219,user11713,4
hike657,user11713,4
hike2,user11714,2
hike21,user11715,5
hike16,user11716,3
hike142,user11717,5
hike40,user11717,4
hike80,user11718,4
hike89,user11718,4
hike10,user11719,4
hike288,user1172,5
hike466,user1172,4
hike994,user11720,4
hike0,user11721,3
hike710,user11722,3
hike540,user11723,5
hike746,user11723,2
hike285,user11724,5
hike550,user11724,4
hike95,user11725,4
hike358,user11726,4
hike692,user11726,3
hike100,user11727,5
hike102,user11727,5
hike3,user11727,5
hike33,user11727,5
hike43,user11727,5
hike92,user11727,5
hike192,user11728,4
hike392,user11728,4
hike67,user11728,3
hike1,user11729,3
hike13,user11729,4
hike225,user11729,5
hike29,user11729,4
hike291,user11729,4
hike747,user1173,5
hike1143,user11730,4
hike61,user11731,4
hike23,user11732,5
hike995,user11733,5
hike281,user11734,5
hike22,user11735,5
hike541,user11735,5
hike38,user11736,5
hike127,user11737,4
hike3,user11737,5
hike33,user11737,4
hike11,user11738,4
hike5,user11739,5
hike838,user1174,3
hike33,user11740,5
hike177,user11741,1
hike18,user11741,4
hike200,user11742,4
hike9,user11743,5
hike233,user11744,4
hike87,user11745,5
hike122,user11746,5
hike42,user11746,4
hike0,user11747,5
hike190,user11747,4
hike2,user11747,1
hike23,user11747,4
hike262,user11747,4
hike80,user11747,3
hike9,user11747,5
hike22,user11748,4
hike39,user11748,3
hike4,user11748,4
hike64,user11748,5
hike32,user11749,4
hike64,user11749,4
hike66,user11749,3
hike14,user1175,5
hike140,user1175,5
hike20,user1175,5
hike226,user1175,4
hike294,user1175,4
hike30,user1175,5
hike836,user1175,4
hike86,user1175,5
hike13,user11750,5
hike8,user11751,5
hike29,user11752,4
hike655,user11753,4
hike47,user11754,5
hike157,user11755,3
hike27,user11756,5
hike338,user11757,5
hike997,user11758,5
hike142,user11759,4
hike75,user11759,5
hike1175,user1176,3
hike380,user11760,5
hike36,user11761,5
hike156,user11762,3
hike283,user11763,5
hike137,user11764,5
hike72,user11765,5
hike99,user11766,5
hike10,user11767,3
hike186,user11767,3
hike25,user11767,4
hike29,user11767,5
hike3,user11767,4
hike41,user11767,3
hike43,user11767,4
hike586,user11767,3
hike85,user11767,3
hike437,user11768,5
hike84,user11769,3
hike210,user1177,4
hike434,user11770,5
hike1097,user11771,5
hike314,user11772,5
hike99,user11773,5
hike168,user11774,5
hike7,user11775,4
hike131,user11776,4
hike179,user11776,5
hike201,user11776,4
hike295,user11776,3
hike644,user11776,3
hike73,user11776,5
hike621,user11777,5
hike15,user11778,4
hike122,user11779,4
hike130,user11779,3
hike31,user11779,2
hike36,user11779,4
hike76,user11779,5
hike8,user11779,4
hike325,user1178,4
hike6,user11780,4
hike223,user11781,5
hike183,user11782,5
hike336,user11783,4
hike234,user11784,3
hike1046,user11785,3
hike108,user11786,3
hike18,user11786,4
hike208,user11786,3
hike6,user11786,4
hike794,user11786,4
hike98,user11786,4
hike15,user11787,5
hike77,user11788,5
hike574,user11789,4
hike806,user1179,4
hike815,user1179,5
hike22,user11790,4
hike195,user11791,5
hike30,user11792,5
hike70,user11792,5
hike413,user11793,4
hike207,user11794,4
hike217,user11794,3
hike52,user11794,4
hike21,user11795,4
hike523,user11795,4
hike9,user11795,4
hike276,user11796,4
hike449,user11797,4
hike290,user11798,1
hike6,user11798,4
hike256,user11799,5
hike2,user118,4
hike1,user1180,4
hike254,user1180,4
hike27,user1180,5
hike309,user1180,5
hike418,user1180,4
hike447,user1180,4
hike506,user1180,4
hike939,user1180,5
hike46,user11800,5
hike710,user11801,3
hike1036,user11802,4
hike21,user11802,4
hike182,user11803,4
hike42,user11803,4
hike7,user11804,4
hike9,user11805,4
hike41,user11806,3
hike179,user11807,4
hike7,user11807,4
hike729,user11808,5
hike106,user11809,5
hike121,user11809,3
hike648,user11809,4
hike56,user1181,4
hike86,user11810,4
hike102,user11811,4
hike32,user11811,5
hike5,user11811,4
hike364,user11812,5
hike60,user11813,5
hike39,user11814,3
hike737,user11815,4
hike43,user11816,5
hike1051,user11817,4
hike1108,user11817,5
hike385,user11817,5
hike800,user11817,5
hike1,user11818,4
hike168,user11818,5
hike2,user11818,5
hike7,user11818,4
hike17,user11819,4
hike176,user1182,5
hike250,user1182,4
hike279,user1182,4
hike428,user1182,4
hike5,user1182,5
hike26,user11820,3
hike271,user11820,4
hike62,user11820,5
hike88,user11820,4
hike9,user11820,4
hike110,user11821,3
hike335,user11821,4
hike43,user11821,3
hike107,user11822,5
hike92,user11823,4
hike62,user11824,5
hike135,user11825,3
hike3,user11825,5
hike51,user11825,3
hike632,user11826,3
hike955,user11826,2
hike152,user11827,5
hike1,user11828,4
hike21,user11828,5
hike134,user11829,5
hike8,user11829,5
hike434,user1183,5
hike70,user11830,5
hike49,user11831,5
hike130,user11832,4
hike15,user11832,4
hike223,user11832,0
hike250,user11832,4
hike5,user11832,0
hike503,user11832,4
hike684,user11832,4
hike144,user11833,4
hike29,user11834,5
hike69,user11834,5
hike80,user11834,5
hike17,user11835,5
hike303,user11835,5
hike68,user11835,4
hike184,user11836,3
hike7,user11837,4
hike194,user11838,4
hike1056,user11839,3
hike133,user1184,4
hike84,user1184,5
hike289,user11840,4
hike635,user11840,4
hike11,user11841,4
hike115,user11842,4
hike158,user11842,4
hike2,user11842,4
hike330,user11842,3
hike379,user11842,3
hike38,user11842,5
hike526,user11842,4
hike68,user11842,3
hike72,user11842,4
hike94,user11842,5
hike438,user11843,3
hike246,user11844,4
hike129,user11845,5
hike214,user11846,3
hike438,user11847,5
hike248,user11848,5
hike207,user11849,3
hike22,user11849,1
hike295,user1185,3
hike5,user1185,5
hike686,user1185,4
hike19,user11850,4
hike72,user11850,5
hike180,user11851,5
hike223,user11852,4
hike503,user11852,4
hike37,user11853,4
hike82,user11853,4
hike92,user11854,4
hike24,user11855,5
hike19,user11856,4
hike11,user11857,5
hike110,user11857,4
hike9,user11858,4
hike35,user11859,4
hike347,user1186,5
hike807,user11860,2
hike210,user11861,4
hike376,user11861,5
hike403,user11861,5
hike719,user11861,4
hike289,user11862,4
hike626,user11863,4
hike162,user11864,5
hike262,user11864,4
hike39,user11864,4
hike43,user11864,4
hike456,user11864,4
hike61,user11864,4
hike20,user11865,5
hike58,user11865,5
hike173,user11866,5
hike0,user11867,5
hike2,user11867,4
hike5,user11867,5
hike3,user11868,5
hike40,user11868,3
hike44,user11868,3
hike65,user11868,3
hike8,user11869,5
hike109,user1187,3
hike110,user1187,3
hike1251,user1187,3
hike138,user1187,3
hike141,user1187,4
hike164,user1187,3
hike175,user1187,4
hike185,user1187,4
hike231,user1187,4
hike235,user1187,3
hike24,user1187,4
hike25,user1187,3
hike27,user1187,5
hike28,user1187,4
hike29,user1187,2
hike299,user1187,3
hike30,user1187,4
hike300,user1187,4
hike31,user1187,5
hike32,user1187,4
hike333,user1187,5
hike34,user1187,4
hike36,user1187,5
hike421,user1187,1
hike46,user1187,4
hike47,user1187,4
hike51,user1187,4
hike604,user1187,5
hike66,user1187,3
hike67,user1187,3
hike70,user1187,5
hike729,user1187,5
hike83,user1187,5
hike9,user1187,4
hike95,user1187,3
hike99,user1187,4
hike96,user11870,3
hike28,user11871,4
hike180,user11872,4
hike342,user11872,5
hike4,user11872,3
hike301,user11873,5
hike175,user11874,5
hike44,user11875,5
hike144,user11876,4
hike631,user11877,1
hike981,user11877,5
hike329,user11878,5
hike171,user11879,5
hike334,user11879,5
hike67,user1188,4
hike740,user11880,4
hike140,user11881,5
hike484,user11881,4
hike9,user11881,4
hike5,user11882,4
hike1,user11883,5
hike75,user11884,5
hike10,user11885,4
hike123,user11885,3
hike137,user11885,4
hike3,user11885,5
hike357,user11885,5
hike44,user11885,4
hike65,user11885,5
hike94,user11885,5
hike1311,user11886,4
hike505,user11886,5
hike22,user11887,2
hike239,user11887,4
hike27,user11887,5
hike37,user11887,5
hike58,user11887,3
hike60,user11887,3
hike85,user11887,3
hike21,user11888,5
hike46,user11889,5
hike1077,user1189,4
hike15,user11890,5
hike119,user11891,4
hike185,user11891,4
hike29,user11891,4
hike326,user11891,3
hike34,user11891,3
hike36,user11891,4
hike57,user11891,5
hike518,user119,4
hike236,user1190,5
hike543,user1190,5
hike223,user1191,5
hike5,user1191,5
hike9,user1192,5
hike430,user1193,4
hike11,user1194,5
hike606,user1194,3
hike111,user1195,4
hike7,user1196,4
hike84,user1196,4
hike320,user1197,4
hike623,user1197,5
hike150,user1198,5
hike354,user1199,5
hike11,user12,5
hike0,user120,3
hike186,user1200,4
hike165,user1201,4
hike686,user1202,4
hike169,user1203,4
hike160,user1204,4
hike244,user1204,3
hike672,user1205,4
hike93,user1205,4
hike15,user1206,4
hike235,user1206,3
hike325,user1206,5
hike45,user1206,5
hike8,user1206,5
hike42,user1207,5
hike252,user1208,5
hike2,user1209,4
hike3,user1209,5
hike325,user121,4
hike15,user1210,4
hike2,user1211,4
hike18,user1212,4
hike2,user1212,4
hike69,user1212,4
hike32,user1213,5
hike829,user1214,4
hike137,user1215,4
hike57,user1216,4
hike105,user1217,5
hike106,user1217,4
hike14,user1217,5
hike57,user1217,5
hike648,user1217,3
hike766,user1218,5
hike428,user1219,4
hike252,user122,4
hike3,user122,5
hike44,user122,4
hike605,user122,4
hike24,user1220,4
hike1045,user1221,5
hike271,user1221,5
hike1267,user1222,3
hike1146,user1223,4
hike566,user1224,4
hike3,user1225,5
hike33,user1225,5
hike135,user1226,5
hike190,user1226,4
hike171,user1227,5
hike40,user1227,4
hike62,user1228,5
hike0,user1229,5
hike170,user1229,5
hike30,user1229,4
hike501,user1229,3
hike737,user1229,5
hike1179,user123,4
hike1264,user123,4
hike261,user123,5
hike399,user123,4
hike1021,user1230,4
hike138,user1231,5
hike82,user1231,4
hike1218,user1232,1
hike298,user1232,3
hike449,user1232,3
hike842,user1232,2
hike118,user1233,4
hike120,user1233,3
hike1353,user1233,3
hike14,user1233,4
hike145,user1233,5
hike167,user1233,4
hike184,user1233,3
hike308,user1233,3
hike314,user1233,4
hike34,user1233,5
hike37,user1233,5
hike443,user1233,3
hike515,user1233,4
hike57,user1233,5
hike60,user1233,4
hike710,user1233,3
hike79,user1233,3
hike85,user1233,3
hike896,user1234,3
hike14,user1235,4
hike304,user1235,4
hike84,user1235,4
hike507,user1236,5
hike86,user1236,5
hike207,user1237,4
hike28,user1237,3
hike285,user1238,4
hike105,user1239,5
hike1068,user1239,4
hike27,user1239,4
hike4,user1239,4
hike534,user124,2
hike561,user1240,5
hike96,user1240,5
hike130,user1241,4
hike15,user1241,4
hike288,user1241,4
hike5,user1241,5
hike218,user1242,5
hike855,user1242,5
hike47,user1243,4
hike18,user1244,4
hike32,user1244,4
hike376,user1245,5
hike1443,user1246,4
hike271,user1246,5
hike325,user1247,5
hike1129,user1248,5
hike585,user1248,5
hike52,user1249,4
hike109,user125,4
hike15,user1250,5
hike52,user1251,3
hike109,user1252,5
hike20,user1252,5
hike52,user1252,4
hike8,user1252,5
hike9,user1252,5
hike10,user1253,4
hike534,user1253,4
hike74,user1253,4
hike75,user1253,5
hike2,user1254,4
hike11,user1255,5
hike13,user1256,4
hike178,user1256,4
hike8,user1256,5
hike72,user1257,4
hike61,user1258,5
hike459,user1259,5
hike46,user1259,5
hike48,user1259,5
hike57,user1259,4
hike43,user126,4
hike1407,user1260,5
hike1439,user1260,5
hike349,user1260,5
hike665,user1260,5
hike944,user1260,5
hike5,user1261,5
hike1118,user1262,5
hike265,user1263,5
hike167,user1264,5
hike184,user1264,3
hike226,user1264,4
hike253,user1264,3
hike306,user1264,4
hike4,user1264,4
hike57,user1264,4
hike86,user1264,4
hike869,user1264,3
hike60,user1265,4
hike188,user1266,4
hike20,user1267,4
hike296,user1267,4
hike1200,user1268,4
hike364,user1268,4
hike688,user1268,4
hike487,user1269,2
hike1010,user127,3
hike1106,user127,3
hike356,user1270,5
hike450,user1270,4
hike11,user1271,4
hike110,user1271,4
hike128,user1271,4
hike147,user1271,4
hike186,user1271,3
hike30,user1271,5
hike345,user1271,5
hike35,user1271,4
hike355,user1271,4
hike435,user1271,4
hike599,user1271,4
hike6,user1271,4
hike7,user1271,4
hike727,user1271,5
hike79,user1271,4
hike84,user1271,4
hike94,user1271,4
hike160,user1272,4
hike213,user1272,5
hike124,user1273,5
hike30,user1273,4
hike648,user1273,3
hike732,user1273,5
hike542,user1274,5
hike49,user1275,5
hike7,user1276,4
hike1113,user1277,4
hike1222,user1277,4
hike45,user1277,5
hike555,user1277,5
hike708,user1277,4
hike779,user1277,5
hike942,user1277,4
hike31,user1278,4
hike659,user1279,3
hike315,user128,5
hike527,user1280,5
hike374,user1281,4
hike504,user1282,5
hike772,user1283,4
hike45,user1284,4
hike142,user1285,4
hike108,user1286,4
hike18,user1286,4
hike29,user1286,3
hike112,user1287,5
hike584,user1288,5
hike58,user1289,5
hike39,user129,3
hike41,user129,4
hike15,user1290,4
hike5,user1290,5
hike214,user1291,4
hike150,user1292,5
hike133,user1293,3
hike151,user1293,5
hike61,user1293,5
hike67,user1293,4
hike69,user1293,4
hike26,user1294,4
hike131,user1295,5
hike1371,user1296,4
hike67,user1297,4
hike79,user1297,4
hike17,user1298,4
hike1,user1299,5
hike613,user13,2
hike698,user13,4
hike290,user130,3
hike143,user1300,5
hike59,user1301,5
hike1,user1302,4
hike12,user1303,5
hike21,user1303,5
hike334,user1303,5
hike46,user1303,5
hike66,user1303,5
hike83,user1303,5
hike6,user1304,3
hike80,user1304,4
hike81,user1304,5
hike52,user1305,5
hike67,user1306,4
hike31,user1307,4
hike53,user1308,3
hike108,user1309,4
hike19,user1309,5
hike139,user131,4
hike22,user1310,4
hike310,user1310,5
hike82,user1310,5
hike11,user1311,5
hike185,user1311,5
hike23,user1311,5
hike30,user1311,4
hike306,user1311,5
hike35,user1311,5
hike39,user1311,4
hike57,user1311,5
hike66,user1311,5
hike68,user1311,4
hike70,user1311,5
hike9,user1311,5
hike99,user1311,5
hike406,user1312,1
hike15,user1313,4
hike21,user1313,4
hike5,user1313,5
hike61,user1313,4
hike8,user1313,4
hike18,user1314,4
hike61,user1315,3
hike10,user1316,5
hike45,user1317,5
hike587,user1318,5
hike637,user1318,5
hike923,user1319,4
hike76,user132,5
hike843,user1320,1
hike234,user1321,4
hike14,user1322,4
hike7,user1322,5
hike33,user1323,5
hike71,user1323,5
hike69,user1324,5
hike88,user1325,4
hike269,user1326,4
hike117,user1327,4
hike7,user1328,4
hike62,user1329,5
hike21,user133,4
hike15,user1330,4
hike729,user1330,5
hike763,user1330,2
hike132,user1331,5
hike29,user1332,3
hike12,user1333,5
hike413,user1334,4
hike979,user1335,5
hike129,user1336,5
hike63,user1337,4
hike1187,user1338,3
hike1246,user1339,5
hike11,user134,5
hike94,user134,5
hike13,user1340,3
hike36,user1340,5
hike325,user1341,5
hike21,user1342,4
hike24,user1343,5
hike533,user1344,5
hike745,user1344,5
hike110,user1345,4
hike127,user1345,3
hike205,user1345,4
hike23,user1345,4
hike307,user1345,5
hike4,user1345,4
hike41,user1345,4
hike66,user1345,4
hike59,user1346,4
hike43,user1347,4
hike60,user1348,4
hike10,user1349,5
hike36,user135,5
hike35,user1350,4
hike878,user1351,4
hike2,user1352,4
hike67,user1352,3
hike10,user1353,4
hike115,user1353,3
hike211,user1353,3
hike270,user1353,4
hike278,user1353,3
hike344,user1353,4
hike90,user1353,4
hike1454,user1354,4
hike945,user1354,4
hike0,user1355,4
hike0,user1356,4
hike169,user1356,4
hike479,user1357,4
hike209,user1358,4
hike234,user1358,3
hike31,user1358,5
hike64,user1358,4
hike33,user1359,5
hike3,user136,5
hike39,user136,4
hike41,user136,5
hike6,user136,4
hike72,user136,4
hike81,user1360,5
hike315,user1361,5
hike634,user1362,2
hike60,user1363,5
hike82,user1364,5
hike221,user1365,4
hike168,user1366,5
hike386,user1366,4
hike1271,user1367,5
hike10,user1368,4
hike16,user1368,5
hike12,user1369,4
hike222,user1369,5
hike14,user137,4
hike10,user1370,4
hike458,user1370,4
hike580,user1370,4
hike51,user1371,5
hike1350,user1372,1
hike4,user1373,5
hike150,user1374,5
hike183,user1374,4
hike202,user1374,5
hike58,user1375,5
hike285,user1376,4
hike165,user1377,4
hike120,user1378,4
hike145,user1378,5
hike184,user1378,4
hike86,user1378,4
hike288,user1379,4
hike179,user138,5
hike295,user138,5
hike1,user1380,5
hike126,user1380,4
hike136,user1380,4
hike158,user1380,3
hike2,user1380,5
hike208,user1380,3
hike24,user1380,5
hike10,user1381,5
hike16,user1381,5
hike25,user1382,5
hike220,user1383,5
hike2,user1384,5
hike137,user1385,4
hike211,user1385,4
hike3,user1385,5
hike71,user1385,3
hike51,user1386,4
hike105,user1387,4
hike168,user1387,5
hike787,user1388,5
hike1,user1389,5
hike28,user1389,4
hike333,user1389,4
hike51,user1389,5
hike73,user1389,3
hike788,user139,5
hike51,user1390,5
hike6,user1390,5
hike115,user1391,4
hike512,user1392,4
hike22,user1393,5
hike85,user1393,5
hike44,user1394,4
hike124,user1395,4
hike237,user1396,5
hike901,user1397,4
hike124,user1398,4
hike65,user1398,4
hike40,user1399,4
hike48,user1399,4
hike52,user14,5
hike242,user140,5
hike369,user140,5
hike405,user140,1
hike9,user140,4
hike967,user140,4
hike1010,user1400,4
hike31,user1401,5
hike121,user1402,5
hike1015,user1403,4
hike1317,user1404,5
hike267,user1404,4
hike2,user1405,5
hike187,user1406,4
hike16,user1407,4
hike49,user1407,5
hike74,user1407,1
hike92,user1407,5
hike31,user1408,5
hike83,user1408,5
hike0,user1409,4
hike119,user1409,5
hike192,user1409,4
hike234,user1409,5
hike456,user1409,4
hike535,user1409,4
hike175,user141,4
hike9,user141,4
hike1,user1410,4
hike274,user1410,5
hike3,user1411,5
hike33,user1411,5
hike259,user1412,5
hike18,user1413,4
hike0,user1414,4
hike224,user1415,3
hike280,user1415,4
hike393,user1415,4
hike64,user1415,4
hike970,user1415,4
hike469,user1416,4
hike135,user1417,4
hike6,user1417,4
hike136,user1418,3
hike51,user1418,4
hike24,user1419,5
hike206,user142,3
hike95,user1420,1
hike144,user1421,5
hike7,user1422,5
hike16,user1423,3
hike164,user1423,5
hike66,user1423,4
hike158,user1424,4
hike210,user1425,5
hike69,user1425,4
hike1,user1426,4
hike17,user1427,5
hike93,user1427,4
hike80,user1428,3
hike534,user1429,2
hike197,user143,4
hike166,user1430,4
hike208,user1430,3
hike878,user1431,5
hike0,user1432,5
hike119,user1432,4
hike156,user1432,4
hike3,user1432,5
hike405,user1432,4
hike72,user1432,4
