hike_id,variable,value
hike112,user2613,5
hike3,user2613,5
hike31,user2613,5
hike33,user2613,5
hike366,user2613,5
hike399,user2613,4
hike434,user2613,5
hike1,user2614,5
hike123,user2615,5
hike408,user2616,5
hike109,user2617,4
hike12,user2617,4
hike14,user2617,4
hike143,user2617,5
hike160,user2617,4
hike22,user2617,3
hike316,user2617,4
hike60,user2617,4
hike79,user2617,4
hike32,user2618,5
hike88,user2618,4
hike16,user2619,5
hike36,user262,5
hike15,user2620,4
hike0,user2621,5
hike11,user2621,5
hike127,user2621,3
hike160,user2621,5
hike42,user2621,5
hike66,user2621,5
hike68,user2621,5
hike7,user2621,4
hike71,user2621,3
hike5,user2622,5
hike53,user2622,3
hike1,user2623,5
hike123,user2624,4
hike16,user2624,4
hike183,user2624,5
hike3,user2624,5
hike44,user2624,2
hike75,user2624,4
hike90,user2624,4
hike92,user2624,3
hike5,user2625,5
hike30,user2626,4
hike57,user2626,5
hike79,user2627,5
hike11,user2628,5
hike11,user2629,4
hike110,user2629,3
hike111,user2629,4
hike34,user2629,5
hike11,user263,5
hike66,user263,5
hike156,user2630,4
hike350,user2631,5
hike76,user2631,5
hike262,user2632,5
hike13,user2633,4
hike89,user2633,5
hike20,user2634,5
hike124,user2635,5
hike3,user2636,5
hike65,user2636,4
hike55,user2637,5
hike218,user2638,4
hike230,user2639,3
hike411,user2639,4
hike114,user264,4
hike264,user264,5
hike341,user264,4
hike8,user264,5
hike375,user2640,4
hike28,user2641,5
hike21,user2642,5
hike310,user2642,4
hike433,user2642,5
hike5,user2642,5
hike283,user2643,5
hike385,user2643,1
hike253,user2644,5
hike353,user2644,4
hike51,user2644,5
hike185,user2645,4
hike10,user2646,4
hike0,user2647,5
hike1,user2647,5
hike134,user2647,5
hike136,user2647,4
hike163,user2647,4
hike21,user2647,2
hike337,user2647,4
hike372,user2647,3
hike135,user2648,4
hike3,user2648,4
hike47,user2648,5
hike61,user2648,4
hike131,user2649,5
hike91,user2649,4
hike267,user265,4
hike2,user2650,4
hike38,user2650,4
hike388,user2651,4
hike1,user2652,4
hike23,user2652,5
hike248,user2652,3
hike296,user2652,4
hike67,user2652,4
hike1,user2653,5
hike23,user2653,5
hike50,user2653,5
hike7,user2653,3
hike160,user2654,4
hike7,user2654,5
hike12,user2655,5
hike67,user2656,5
hike95,user2657,5
hike3,user2658,5
hike4,user2659,5
hike24,user266,5
hike407,user2660,4
hike93,user2661,4
hike3,user2662,5
hike416,user2662,5
hike1,user2663,5
hike0,user2664,4
hike1,user2664,5
hike34,user2664,3
hike5,user2664,4
hike59,user2664,3
hike3,user2665,5
hike33,user2665,5
hike14,user2666,5
hike186,user2666,3
hike22,user2666,4
hike36,user2666,4
hike4,user2666,5
hike60,user2666,5
hike68,user2666,4
hike85,user2666,4
hike5,user2667,5
hike16,user2668,5
hike0,user2669,3
hike89,user2669,4
hike2,user267,4
hike1,user2670,4
hike33,user2671,5
hike276,user2672,5
hike29,user2673,4
hike429,user2673,5
hike332,user2674,4
hike138,user2675,5
hike11,user2676,5
hike199,user2676,4
hike21,user2676,3
hike31,user2676,4
hike43,user2676,4
hike80,user2676,5
hike92,user2676,4
hike0,user2677,4
hike123,user2678,4
hike153,user2678,5
hike16,user2678,5
hike35,user2678,3
hike67,user2678,4
hike127,user2679,5
hike0,user268,4
hike103,user268,5
hike109,user268,3
hike11,user268,5
hike12,user268,4
hike13,user268,4
hike133,user268,5
hike145,user268,5
hike185,user268,5
hike2,user268,3
hike21,user268,5
hike27,user268,5
hike28,user268,5
hike36,user268,4
hike37,user268,5
hike400,user268,4
hike5,user268,5
hike59,user268,4
hike6,user268,5
hike83,user268,5
hike385,user2680,5
hike5,user2680,4
hike291,user2681,1
hike109,user2682,3
hike179,user2682,5
hike269,user2683,5
hike220,user2684,4
hike35,user2684,5
hike4,user2684,5
hike414,user2684,5
hike58,user2684,4
hike26,user2685,4
hike28,user2685,4
hike36,user2685,5
hike137,user2686,4
hike1,user2687,5
hike3,user2687,5
hike6,user2687,4
hike5,user2688,5
hike0,user2689,3
hike11,user2689,4
hike286,user2689,1
hike69,user2689,4
hike9,user2689,4
hike308,user269,5
hike79,user2690,5
hike5,user2691,4
hike169,user2692,5
hike24,user2693,5
hike8,user2693,5
hike0,user2694,3
hike205,user2694,4
hike42,user2694,4
hike61,user2694,4
hike136,user2695,4
hike209,user2695,3
hike21,user2695,4
hike333,user2695,4
hike39,user2695,4
hike17,user2696,4
hike190,user2697,2
hike355,user2698,3
hike31,user2699,4
hike42,user2699,4
hike9,user2699,5
hike136,user27,3
hike88,user27,4
hike337,user270,3
hike40,user270,5
hike44,user270,5
hike52,user270,5
hike193,user2700,4
hike183,user2701,5
hike138,user2702,5
hike207,user2702,3
hike289,user2702,3
hike410,user2702,5
hike183,user2703,4
hike33,user2703,4
hike409,user2703,4
hike65,user2703,4
hike328,user2704,4
hike299,user2705,3
hike373,user2705,3
hike5,user2705,4
hike75,user2706,4
hike5,user2707,4
hike11,user2708,5
hike123,user2708,4
hike305,user2708,3
hike39,user2708,3
hike40,user2708,5
hike415,user2708,3
hike43,user2708,3
hike71,user2708,5
hike0,user2709,4
hike400,user271,2
hike68,user2710,4
hike22,user2711,3
hike16,user2712,4
hike3,user2712,5
hike1,user2713,4
hike132,user2714,4
hike107,user2715,4
hike146,user2716,5
hike252,user2716,5
hike85,user2716,5
hike69,user2717,5
hike196,user2718,4
hike54,user2719,5
hike438,user272,5
hike88,user2720,4
hike307,user2721,5
hike52,user2721,3
hike225,user2722,5
hike336,user2723,5
hike162,user2724,3
hike180,user2724,4
hike2,user2724,4
hike38,user2724,4
hike74,user2725,1
hike169,user2726,5
hike13,user2727,5
hike300,user2728,5
hike25,user2729,5
hike339,user2729,5
hike403,user273,5
hike190,user2730,4
hike124,user2731,4
hike296,user2731,4
hike165,user2732,3
hike291,user2732,4
hike54,user2732,5
hike10,user2733,4
hike160,user2734,5
hike48,user2735,5
hike10,user2736,4
hike95,user2737,5
hike177,user2738,1
hike36,user2739,4
hike101,user274,5
hike3,user2740,5
hike135,user2741,4
hike130,user2742,4
hike122,user2743,5
hike158,user2743,4
hike11,user2744,4
hike7,user2745,4
hike22,user2746,4
hike68,user2747,5
hike37,user2748,4
hike10,user2749,4
hike142,user2749,5
hike17,user2749,3
hike3,user2749,5
hike33,user2749,5
hike395,user2749,3
hike40,user2749,4
hike429,user2749,3
hike93,user2749,5
hike69,user275,1
hike1,user2750,5
hike324,user2751,5
hike41,user2751,4
hike61,user2751,4
hike66,user2751,3
hike338,user2752,4
hike207,user2753,4
hike84,user2753,4
hike2,user2754,4
hike24,user2755,4
hike92,user2756,4
hike29,user2757,4
hike194,user2758,4
hike315,user2759,4
hike105,user276,5
hike115,user276,4
hike159,user276,4
hike197,user276,4
hike30,user276,5
hike40,user276,5
hike424,user276,4
hike5,user276,4
hike123,user2760,5
hike13,user2761,4
hike39,user2761,2
hike17,user2762,4
hike143,user2763,4
hike0,user2764,5
hike1,user2764,4
hike218,user2765,5
hike210,user2766,5
hike11,user2767,5
hike129,user2768,4
hike311,user2768,5
hike11,user2769,4
hike43,user2769,5
hike93,user2769,5
hike162,user277,5
hike5,user277,5
hike154,user2770,4
hike174,user2770,4
hike207,user2770,3
hike255,user2770,5
hike263,user2770,4
hike338,user2770,3
hike381,user2770,4
hike52,user2770,4
hike77,user2770,5
hike8,user2770,5
hike252,user2771,4
hike40,user2771,5
hike92,user2771,4
hike361,user2772,5
hike298,user2773,5
hike253,user2774,5
hike124,user2775,4
hike29,user2776,4
hike1,user2777,5
hike17,user2778,5
hike4,user2778,5
hike40,user2778,5
hike65,user2778,5
hike90,user2778,5
hike31,user2779,4
hike381,user2779,4
hike52,user2779,3
hike11,user278,5
hike15,user278,4
hike41,user278,4
hike329,user2780,1
hike3,user2781,4
hike14,user2782,5
hike30,user2782,5
hike77,user2783,5
hike361,user2784,3
hike361,user2785,4
hike230,user2786,5
hike107,user2787,5
hike14,user2787,4
hike166,user2787,4
hike172,user2787,1
hike184,user2787,4
hike373,user2787,4
hike67,user2787,4
hike11,user2788,4
hike170,user2788,4
hike27,user2788,5
hike42,user2789,4
hike3,user279,5
hike3,user2790,5
hike1,user2791,5
hike133,user2791,5
hike221,user2791,5
hike336,user2791,4
hike72,user2791,4
hike0,user2792,4
hike14,user2792,5
hike31,user2793,5
hike39,user2793,4
hike64,user2793,4
hike80,user2793,4
hike132,user2794,4
hike24,user2795,5
hike3,user2796,5
hike72,user2797,4
hike216,user2798,5
hike55,user2798,5
hike97,user2799,4
hike44,user28,5
hike0,user280,4
hike267,user280,5
hike1,user2800,3
hike3,user2801,4
hike43,user2801,4
hike38,user2802,4
hike47,user2802,5
hike134,user2803,4
hike22,user2804,3
hike47,user2804,5
hike5,user2805,5
hike75,user2805,4
hike114,user2806,4
hike4,user2807,5
hike191,user2808,4
hike368,user2809,4
hike41,user281,4
hike303,user2810,3
hike344,user2810,4
hike358,user2810,4
hike411,user2810,4
hike65,user2810,4
hike90,user2810,4
hike440,user2811,5
hike52,user2812,5
hike30,user2813,3
hike4,user2813,5
hike18,user2814,4
hike123,user2815,3
hike150,user2815,5
hike17,user2815,3
hike33,user2815,4
hike9,user2815,5
hike11,user2816,3
hike212,user2816,4
hike224,user2816,4
hike66,user2816,4
hike0,user2817,4
hike16,user2818,5
hike0,user2819,3
hike112,user282,5
hike217,user282,5
hike60,user2820,4
hike184,user2821,4
hike132,user2822,4
hike391,user2822,4
hike5,user2823,5
hike17,user2824,5
hike9,user2825,5
hike1,user2826,4
hike26,user2827,4
hike4,user2828,4
hike213,user2829,4
hike12,user283,4
hike6,user283,5
hike226,user2830,5
hike345,user2830,5
hike35,user2830,5
hike4,user2830,5
hike71,user2830,4
hike75,user2830,4
hike93,user2830,5
hike108,user2831,4
hike73,user2831,5
hike47,user2832,4
hike153,user2833,4
hike160,user2834,4
hike166,user2834,4
hike2,user2834,5
hike58,user2834,4
hike127,user2835,5
hike5,user2836,3
hike56,user2837,4
hike109,user2838,4
hike6,user2839,5
hike207,user284,3
hike64,user284,3
hike9,user284,4
hike121,user2840,5
hike58,user2840,5
hike11,user2841,4
hike9,user2841,4
hike355,user2842,5
hike4,user2842,5
hike85,user2842,5
hike26,user2843,4
hike249,user2844,5
hike86,user2844,5
hike89,user2844,5
hike8,user2845,5
hike1,user2846,5
hike121,user2846,5
hike15,user2846,5
hike198,user2846,4
hike379,user2846,3
hike4,user2846,5
hike40,user2846,5
hike70,user2846,4
hike35,user2847,4
hike299,user2848,5
hike177,user2849,5
hike132,user285,4
hike108,user2850,5
hike13,user2850,5
hike290,user2850,5
hike46,user2851,5
hike6,user2851,4
hike5,user2852,5
hike99,user2852,5
hike3,user2853,5
hike128,user2854,5
hike20,user2854,4
hike357,user2854,5
hike38,user2854,4
hike9,user2854,3
hike91,user2855,3
hike264,user2856,4
hike87,user2857,2
hike407,user2858,1
hike98,user2858,4
hike173,user2859,5
hike209,user286,4
hike369,user286,5
hike134,user2860,5
hike420,user2861,5
hike41,user2862,4
hike122,user2863,5
hike301,user2863,5
hike34,user2864,5
hike99,user2864,5
hike17,user2865,4
hike13,user2866,5
hike142,user2867,4
hike94,user2867,5
hike444,user2868,4
hike312,user2869,3
hike136,user287,5
hike42,user287,4
hike238,user2870,4
hike338,user2871,4
hike39,user2871,4
hike127,user2872,4
hike159,user2872,3
hike44,user2872,4
hike80,user2872,4
hike4,user2873,5
hike138,user2874,4
hike58,user2875,5
hike282,user2876,4
hike47,user2877,5
hike36,user2878,4
hike306,user2879,4
hike337,user288,5
hike13,user2880,4
hike215,user2880,5
hike4,user2880,5
hike223,user2881,4
hike43,user2882,5
hike74,user2882,4
hike75,user2882,5
hike194,user2883,5
hike60,user2883,5
hike85,user2883,5
hike9,user2883,4
hike18,user2884,3
hike277,user2885,3
hike32,user2885,4
hike274,user2886,5
hike32,user2887,4
hike404,user2888,3
hike187,user2889,4
hike2,user2889,5
hike16,user289,4
hike2,user2890,4
hike19,user2891,4
hike190,user2891,3
hike2,user2891,5
hike235,user2891,4
hike348,user2891,4
hike367,user2891,3
hike10,user2892,4
hike181,user2893,4
hike284,user2894,3
hike308,user2895,3
hike38,user2896,5
hike9,user2896,5
hike77,user2897,4
hike3,user2898,5
hike40,user2898,4
hike429,user2898,4
hike176,user2899,5
hike1,user29,4
hike4,user290,5
hike10,user2900,5
hike122,user2901,4
hike12,user2902,4
hike67,user2902,4
hike3,user2903,5
hike97,user2904,5
hike14,user2905,4
hike54,user2906,5
hike73,user2906,4
hike1,user2907,4
hike12,user2907,5
hike13,user2907,5
hike123,user2908,4
hike270,user2909,5
hike3,user2909,5
hike344,user2909,4
hike26,user291,4
hike313,user2910,5
hike1,user2911,4
hike50,user2911,4
hike130,user2912,4
hike134,user2913,5
hike60,user2913,4
hike102,user2914,5
hike112,user2914,5
hike159,user2914,4
hike17,user2914,3
hike251,user2914,5
hike3,user2914,4
hike33,user2914,5
hike40,user2914,5
hike5,user2914,5
hike71,user2914,3
hike93,user2914,5
hike1,user2915,5
hike0,user2916,4
hike7,user2916,4
hike84,user2916,4
hike42,user2917,5
hike25,user2918,4
hike377,user2919,3
hike6,user2919,4
hike59,user292,3
hike41,user2920,3
hike1,user2921,5
hike13,user2921,4
hike40,user2922,5
hike110,user2923,4
hike111,user2923,4
hike16,user2923,4
hike182,user2923,4
hike198,user2923,4
hike280,user2923,4
hike290,user2923,4
hike292,user2923,3
hike371,user2923,4
hike9,user2923,4
hike10,user2924,4
hike3,user2925,5
hike33,user2925,5
hike84,user2926,5
hike20,user2927,5
hike13,user2928,5
hike22,user2928,4
hike172,user2929,5
hike174,user2929,5
hike6,user293,5
hike98,user293,4
hike60,user2930,4
hike22,user2931,0
hike108,user2932,3
hike117,user2932,4
hike19,user2932,5
hike285,user2932,4
hike29,user2932,5
hike4,user2932,3
hike419,user2932,5
hike5,user2932,4
hike69,user2932,5
hike7,user2932,4
hike249,user2933,5
hike4,user2934,4
hike429,user2935,5
hike356,user2936,4
hike92,user2937,5
hike0,user2938,2
hike146,user2938,4
hike18,user2938,5
hike19,user2938,4
hike208,user2938,4
hike218,user2938,5
hike26,user2938,4
hike29,user2938,4
hike59,user2938,4
hike61,user2938,3
hike3,user2939,5
hike302,user294,4
hike190,user2940,5
hike9,user2941,4
hike264,user2942,3
hike138,user2943,5
hike187,user2943,3
hike276,user2943,4
hike52,user2943,4
hike8,user2943,5
hike15,user2944,5
hike193,user2945,5
hike44,user2945,4
hike71,user2945,4
hike190,user2946,3
hike170,user2947,1
hike203,user2947,1
hike190,user2948,2
hike2,user2948,5
hike234,user2948,5
hike37,user2948,5
hike5,user2948,4
hike101,user2949,4
hike117,user295,4
hike178,user2950,5
hike168,user2951,5
hike8,user2952,5
hike124,user2953,4
hike54,user2954,5
hike99,user2954,5
hike212,user2955,4
hike3,user2956,4
hike3,user2957,5
hike34,user2958,4
hike3,user2959,5
hike33,user296,5
hike71,user296,3
hike187,user2960,5
hike52,user2960,4
hike1,user2961,4
hike232,user2962,5
hike0,user2963,3
hike11,user2963,4
hike29,user2963,4
hike67,user2963,4
hike69,user2963,4
hike31,user2964,5
hike140,user2965,5
hike4,user2965,5
hike7,user2965,4
hike0,user2966,5
hike192,user2967,4
hike139,user2968,4
hike229,user2968,3
hike331,user2969,4
hike364,user297,4
hike21,user2970,5
hike68,user2970,5
hike75,user2971,5
hike0,user2972,4
hike4,user2972,5
hike117,user2973,3
hike320,user2974,5
hike0,user2975,3
hike171,user2976,5
hike271,user2976,5
hike12,user2977,5
hike211,user2978,4
hike3,user2978,5
hike62,user2979,4
hike77,user2979,4
hike8,user2979,4
hike82,user2979,5
hike110,user298,5
hike324,user298,5
hike368,user298,5
hike42,user298,4
hike66,user298,4
hike81,user298,4
hike47,user2980,5
hike3,user2981,5
hike17,user2982,5
hike0,user2983,4
hike164,user2983,4
hike69,user2983,4
hike16,user2984,5
hike181,user2985,4
hike29,user2986,4
hike6,user2986,4
hike147,user2987,3
hike35,user2987,5
hike1,user2988,4
hike63,user2988,5
hike218,user2989,4
hike1,user299,5
hike318,user2990,5
hike97,user2991,4
hike111,user2992,4
hike262,user2992,4
hike361,user2992,4
hike41,user2992,4
hike5,user2992,0
hike103,user2993,5
hike341,user2993,4
hike49,user2993,2
hike255,user2994,5
hike25,user2995,4
hike29,user2995,4
hike157,user2996,4
hike3,user2996,4
hike33,user2996,4
hike90,user2996,4
hike132,user2997,1
hike377,user2998,3
hike245,user2999,4
hike97,user3,5
hike170,user30,5
hike9,user30,5
hike7,user300,4
hike174,user3000,5
hike349,user3001,4
hike86,user3002,4
hike47,user3003,5
hike12,user3004,5
hike1,user3005,4
hike98,user3005,5
hike2,user3006,4
hike32,user3006,5
hike8,user3006,5
hike1,user3007,4
hike13,user3008,5
hike443,user3008,4
hike10,user3009,4
hike112,user301,5
hike148,user301,4
hike328,user301,4
hike9,user301,4
hike331,user3010,4
hike353,user3011,5
hike117,user3012,5
hike1,user3013,4
hike186,user3014,3
hike45,user3014,5
hike12,user3015,5
hike178,user3015,5
hike28,user3015,5
hike301,user3015,4
hike36,user3015,3
hike8,user3015,5
hike0,user3016,3
hike42,user3016,3
hike318,user3017,5
hike5,user3018,5
hike66,user3018,3
hike187,user3019,4
hike279,user302,4
hike120,user3020,4
hike20,user3020,5
hike148,user3021,1
hike18,user3022,4
hike39,user3023,3
hike74,user3024,4
hike226,user3025,4
hike91,user3026,5
hike30,user3027,5
hike34,user3028,5
hike176,user3029,5
hike430,user3029,4
hike301,user303,5
hike122,user3030,3
hike20,user3030,4
hike8,user3030,4
hike10,user3031,3
hike14,user3032,3
hike370,user3033,4
hike76,user3034,5
hike226,user3035,4
hike60,user3036,5
hike134,user3037,4
hike11,user3038,5
hike10,user3039,5
hike2,user304,4
hike10,user3040,4
hike283,user3041,4
hike320,user3041,4
hike385,user3041,4
hike63,user3042,5
hike110,user3043,4
hike12,user3043,5
hike13,user3043,5
hike166,user3043,4
hike2,user3043,5
hike28,user3043,5
hike50,user3043,5
hike59,user3043,4
hike7,user3043,5
hike223,user3044,3
hike5,user3044,5
hike0,user3045,4
hike2,user3045,5
hike17,user3046,5
hike65,user3046,4
hike21,user3047,4
hike15,user3048,4
hike279,user3048,4
hike348,user3048,5
hike46,user3048,5
hike10,user3049,3
hike3,user305,5
hike33,user305,5
hike1,user3050,4
hike107,user3050,4
hike133,user3050,5
hike215,user3050,4
hike26,user3050,4
hike67,user3050,5
hike6,user3051,4
hike31,user3052,5
hike22,user3053,5
hike60,user3053,5
hike344,user3054,4
hike94,user3054,4
hike23,user3055,5
hike7,user3055,4
hike183,user3056,5
hike242,user3057,5
hike268,user3058,1
hike127,user3059,5
hike8,user306,5
hike111,user3060,4
hike12,user3060,5
hike3,user3061,5
hike69,user3062,4
hike293,user3063,5
hike33,user3063,5
hike136,user3064,4
hike195,user3064,4
hike2,user3064,3
hike68,user3065,5
hike14,user3066,4
hike20,user3066,5
hike4,user3066,5
hike1,user3067,5
hike83,user3067,5
hike19,user3068,4
hike21,user3068,5
hike399,user3068,4
hike1,user3069,5
hike29,user307,4
hike40,user3070,4
hike65,user3070,4
hike5,user3071,4
hike0,user3072,4
hike32,user3072,5
hike336,user3073,4
hike30,user3074,5
hike35,user3074,5
hike424,user3074,3
hike70,user3074,5
hike86,user3074,4
hike276,user3075,4
hike337,user3076,4
hike373,user3077,4
hike285,user3078,5
hike16,user3079,5
hike63,user308,5
hike7,user308,4
hike0,user3080,4
hike1,user3080,4
hike249,user3081,5
hike50,user3081,5
hike16,user3082,5
hike8,user3083,5
hike422,user3084,5
hike311,user3085,5
hike113,user3086,4
hike27,user3087,5
hike407,user3088,5
hike223,user3089,3
hike81,user3089,3
hike239,user309,5
hike125,user3090,4
hike25,user3090,3
hike6,user3090,4
hike0,user3091,4
hike260,user3092,5
hike317,user3093,4
hike370,user3094,4
hike10,user3095,5
hike142,user3096,4
hike51,user3097,4
hike186,user3098,4
hike97,user3099,5
hike10,user31,5
hike17,user31,5
hike3,user31,5
hike44,user31,5
hike102,user310,3
hike22,user3100,4
hike1,user3101,4
hike125,user3102,3
hike54,user3103,5
hike424,user3104,4
hike95,user3104,5
hike0,user3105,3
hike90,user3106,5
hike7,user3107,3
hike305,user3108,3
hike106,user3109,5
hike306,user3109,5
hike355,user3109,5
hike173,user311,5
hike216,user3110,3
hike9,user3111,5
hike302,user3112,4
hike14,user3113,4
hike39,user3114,2
hike199,user3115,5
hike11,user3116,5
hike157,user3117,4
hike8,user3118,4
hike341,user3119,4
hike265,user312,5
hike341,user312,5
hike49,user312,5
hike5,user312,5
hike206,user3120,5
hike5,user3121,5
hike147,user3122,5
hike11,user3123,4
hike137,user3124,4
hike14,user3125,4
hike113,user3126,4
hike33,user3127,4
hike22,user3128,3
hike46,user3128,5
hike43,user3129,4
hike0,user313,4
hike5,user3130,4
hike41,user3131,4
hike84,user3131,4
hike31,user3132,5
hike1,user3133,4
hike128,user3133,4
hike26,user3134,4
